query_id	parent_id	similarity	query_total_abundance	parent_total_abundance	query_overlap_abundance	parent_overlap_abundance	query_incidence	parent_incidence	common_incidence	smallest_ratio	sum_ratio	avg_ratio	smallest_non_null_ratio	avg_non_null_ratio	largest_ratio	relative_incidence	status
Taxa_2854	Taxa_913	87.40	16	129	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2854	Taxa_593	86.70	16	184	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2854	Taxa_1654	84.90	16	37	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2854	Taxa_1155	84.50	16	63	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4515	Taxa_4347	95.30	7	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4515	Taxa_1451	93.90	7	45	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4515	Taxa_1653	92.90	7	69	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4515	Taxa_3000	92.90	7	15	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4515	Taxa_3633	90.60	7	11	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4515	Taxa_1159	89.60	7	62	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2858	Taxa_1285	96.10	23	53	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2858	Taxa_26	93.00	23	4454	23	114	2	39	2	1.38	14.52	7.26	1.38	7.26	13.14	1.00	accepted
Taxa_2859	Taxa_2152	88.40	16	44	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3758	Taxa_2515	96.20	10	19	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2870	Taxa_1752	90.00	16	34	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1984	Taxa_656	93.50	28	229	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2877	Taxa_1652	87.10	16	37	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2883	Taxa_801	94.30	15	102	0	0	4	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4090	Taxa_3470	93.50	9	12	9	12	1	1	1	1.33	1.33	1.33	1.33	1.33	1.33	1.00	accepted
Taxa_2884	Taxa_1671	87.00	15	36	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6024	Taxa_940	92.10	3	101	3	59	1	3	1	19.67	19.67	19.67	19.67	19.67	19.67	1.00	accepted
Taxa_2887	Taxa_55	96.20	15	3650	15	126	1	40	1	8.40	8.40	8.40	8.40	8.40	8.40	1.00	accepted
Taxa_3193	Taxa_2308	88.10	13	21	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3738	Taxa_1399	88.60	10	47	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3738	Taxa_3075	88.60	10	14	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5672	Taxa_2152	88.80	4	44	4	9	1	5	1	2.25	2.25	2.25	2.25	2.25	2.25	1.00	accepted
Taxa_2945	Taxa_148	96.40	15	875	15	88	1	10	1	5.87	5.87	5.87	5.87	5.87	5.87	1.00	accepted
Taxa_2946	Taxa_2819	91.80	15	16	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2948	Taxa_3428	94.40	15	19	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2948	Taxa_547	92.70	15	307	0	0	1	26	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2948	Taxa_2405	92.30	15	20	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2948	Taxa_615	91.90	15	163	15	26	1	12	1	1.73	1.73	1.73	1.73	1.73	1.73	1.00	accepted
Taxa_1732	Taxa_594	92.10	35	315	35	26	1	5	1	0.74	0.74	0.74	0.74	0.74	0.74	1.00	rejected
Taxa_1732	Taxa_531	91.70	35	308	35	49	1	4	1	1.40	1.40	1.40	1.40	1.40	1.40	1.00	accepted
Taxa_2987	Taxa_2635	94.40	15	18	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2988	Taxa_1514	96.40	15	42	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3000	Taxa_1653	95.80	15	69	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3000	Taxa_1451	92.90	15	45	15	8	1	3	1	0.53	0.53	0.53	0.53	0.53	0.53	1.00	rejected
Taxa_3000	Taxa_1159	92.00	15	62	15	6	1	4	1	0.40	0.40	0.40	0.40	0.40	0.40	1.00	rejected
Taxa_3004	Taxa_1242	94.60	15	56	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3004	Taxa_1243	93.90	15	56	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3004	Taxa_898	91.70	15	134	15	45	1	3	1	3.00	3.00	3.00	3.00	3.00	3.00	1.00	accepted
Taxa_3007	Taxa_2288	94.30	20	22	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3007	Taxa_1054	88.50	20	102	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2231	Taxa_1230	94.30	38	57	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3014	Taxa_1814	84.60	15	32	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3080	Taxa_2540	94.60	41	42	0	0	4	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6340	Taxa_3934	92.20	2	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3113	Taxa_417	93.60	26	254	26	71	2	7	2	1.36	5.69	2.85	1.36	2.85	4.33	1.00	accepted
Taxa_1038	Taxa_421	86.40	73	249	56	137	4	5	2	0.00	8.55	2.14	0.86	4.28	7.69	0.50	rejected
Taxa_3035	Taxa_2747	86.60	14	16	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_873	95.70	11	92	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_1236	94.90	11	56	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_1711	94.90	11	35	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_265	94.60	11	464	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_930	94.60	11	120	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_1086	94.60	11	68	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_896	94.20	11	229	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_1898	94.20	11	30	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3636	Taxa_1305	93.90	11	93	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3064	Taxa_2506	92.40	14	19	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3064	Taxa_1018	91.80	14	139	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3064	Taxa_1546	91.70	14	41	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3064	Taxa_902	91.00	14	123	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3064	Taxa_693	90.60	14	129	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3064	Taxa_984	90.60	14	78	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6469	Taxa_4230	86.90	2	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_6469	Taxa_5238	86.40	2	5	2	5	1	1	1	2.50	2.50	2.50	2.50	2.50	2.50	1.00	accepted
Taxa_3068	Taxa_613	90.30	14	152	14	152	1	1	1	10.86	10.86	10.86	10.86	10.86	10.86	1.00	accepted
Taxa_3075	Taxa_1399	96.40	14	47	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1016	Taxa_271	91.00	75	471	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1016	Taxa_916	91.00	75	145	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1016	Taxa_99	90.30	75	1130	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1016	Taxa_924	89.90	75	113	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1016	Taxa_987	89.20	75	78	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5224	Taxa_2331	94.70	5	21	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5224	Taxa_2814	92.80	5	28	5	6	1	4	1	1.20	1.20	1.20	1.20	1.20	1.20	1.00	accepted
Taxa_2636	Taxa_1844	92.80	18	61	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3929	Taxa_308	94.30	9	444	9	18	1	15	1	2.00	2.00	2.00	2.00	2.00	2.00	1.00	accepted
Taxa_485	Taxa_522	91.00	420	702	336	527	9	10	7	0.00	12.99	1.44	0.22	1.86	4.51	0.78	rejected
